order_id,payment_method,order_date,price,employee_id
226,debit,2023-07-27T18:34:44,60.4,36
227,debit,2023-08-11T17:52:57,42.9,43
228,debit,2023-03-29T17:16:31,9.8,26
229,credit,2023-04-11T15:10:49,54.8,21
230,stu_card,2023-07-18T11:53:17,25.8,24
231,cash,2023-12-02T10:27:04,25.1,46
232,cash,2023-02-21T13:55:27,33.6,51
233,stu_card,2023-07-31T15:44:21,64.0,35
234,stu_card,2023-09-04T17:09:26,16.4,48
235,credit,2023-10-13T19:46:27,8.4,59
236,debit,2023-07-09T17:50:48,23.9,29
237,debit,2023-04-03T17:39:13,5.4,51
238,debit,2023-01-26T18:19:03,59.2,21
239,cash,2023-08-07T19:26:31,28.5,2
240,credit,2023-05-01T13:12:24,42.1,54
241,debit,2023-01-02T17:13:15,71.8,40
242,credit,2023-11-06T11:05:42,64.1,12
243,credit,2023-04-12T19:13:05,16.2,55
244,stu_card,2023-12-15T18:29:50,13.7,31
245,debit,2023-08-23T13:00:38,21.9,10
246,cash,2023-02-25T11:08:22,36.5,24
247,debit,2023-07-20T16:18:00,68.2,28
248,debit,2023-04-29T15:55:31,26.5,39
249,debit,2023-12-14T20:36:48,49.7,18
250,stu_card,2023-12-31T12:50:47,45.1,45
251,stu_card,2023-08-17T10:41:51,4.4,63
252,stu_card,2023-01-31T17:27:16,53.5,16
253,stu_card,2023-02-12T12:16:36,56.2,55
254,stu_card,2023-09-07T20:30:38,17.1,10
255,cash,2023-02-07T12:42:50,5.2,44
256,cash,2023-06-03T11:04:54,8.3,25
257,credit,2023-09-27T13:42:23,41.9,46
258,credit,2023-10-01T14:51:20,48.1,10
259,credit,2023-08-08T13:33:07,45.8,6
260,stu_card,2023-08-02T11:17:16,40.6,39
261,cash,2023-07-10T15:52:24,32.8,6
262,cash,2023-09-27T12:30:16,9.8,7
263,stu_card,2023-07-26T14:44:53,73.2,35
264,debit,2023-06-26T14:32:07,8.5,57
265,debit,2023-04-17T10:33:48,61.6,64
266,debit,2023-08-18T16:33:53,21.1,7
267,stu_card,2023-06-03T17:13:44,30.9,25
268,stu_card,2023-03-12T20:08:06,36.0,15
269,stu_card,2023-03-05T14:47:47,21.0,27
270,credit,2023-06-18T15:23:39,17.9,9
271,stu_card,2023-05-11T15:45:48,62.8,13
272,credit,2023-12-29T12:38:25,41.8,11
273,cash,2023-04-08T15:58:50,69.6,11
274,debit,2023-11-03T16:29:55,34.7,21
275,debit,2023-01-25T12:18:32,36.8,1
276,debit,2023-01-07T19:00:19,11.2,37
277,debit,2023-06-20T19:54:45,57.4,48
278,credit,2023-06-25T17:32:35,17.4,9
279,stu_card,2023-03-01T12:39:20,45.5,20
280,credit,2023-02-21T17:32:29,47.5,53
281,credit,2023-03-31T11:47:38,78.3,29
282,cash,2023-04-07T14:35:36,54.2,29
283,credit,2023-01-05T16:17:56,15.8,60
284,credit,2023-09-20T19:23:51,47.0,7
285,debit,2023-11-26T17:59:43,5.2,38
286,debit,2023-01-23T17:25:33,52.0,63
287,debit,2023-07-03T19:28:20,71.8,56
288,credit,2023-07-16T19:10:32,16.7,41
289,cash,2023-10-31T11:41:13,5.4,1
290,debit,2023-04-06T14:22:07,23.7,4
291,stu_card,2023-09-29T12:25:58,68.2,18
292,credit,2023-02-12T16:47:04,26.8,9
293,cash,2023-02-18T20:43:45,22.2,64
294,credit,2023-02-15T10:52:54,27.7,62
295,debit,2023-09-29T10:55:55,17.0,59
296,cash,2023-07-06T11:17:16,75.9,52
297,debit,2023-11-15T12:50:57,17.7,40
298,debit,2023-11-08T20:58:46,8.4,63
299,credit,2023-07-13T16:42:13,8.3,27
300,cash,2023-07-18T13:42:33,23.5,62
301,credit,2023-08-16T18:26:51,11.3,30
302,stu_card,2023-06-06T16:34:24,27.3,63
303,debit,2023-07-07T13:14:01,19.6,22
304,debit,2023-09-24T15:27:04,8.4,36
305,cash,2023-03-23T16:06:10,61.4,3
306,debit,2023-12-05T11:24:39,29.4,42
307,stu_card,2023-06-21T17:11:04,56.3,43
308,credit,2023-02-15T18:08:16,59.3,1
309,debit,2023-07-08T17:02:09,5.4,46
310,cash,2023-07-12T19:31:12,73.1,11
311,cash,2023-05-25T20:22:14,21.0,53
312,stu_card,2023-09-13T12:17:49,16.0,10
313,credit,2023-01-05T14:39:08,29.2,24
314,cash,2023-08-09T11:14:59,26.7,47
315,debit,2023-05-11T10:27:58,55.8,19
316,cash,2023-11-17T12:03:55,46.7,51
317,stu_card,2023-07-06T19:31:02,5.4,33
318,credit,2023-04-09T20:07:00,60.8,17
319,credit,2023-12-31T16:56:07,49.5,57
320,cash,2023-08-19T20:33:04,28.0,24
321,cash,2023-03-23T16:58:44,65.7,48
322,debit,2023-10-25T12:36:21,33.0,1
323,stu_card,2023-09-20T11:00:14,42.2,58
324,debit,2023-07-02T19:13:03,76.6,18
325,credit,2023-04-30T14:54:54,27.3,7
326,debit,2023-02-14T17:23:08,55.1,44
327,cash,2023-08-08T15:05:38,58.0,46
328,stu_card,2023-10-25T16:28:27,0.0,4
329,cash,2023-10-05T11:16:14,3.0,57
330,debit,2023-06-25T14:38:31,66.1,37
331,cash,2023-07-09T12:37:33,19.1,10
332,credit,2023-01-04T16:01:31,21.0,21
333,debit,2023-06-25T17:51:46,8.5,55
334,debit,2023-02-13T12:15:26,55.7,45
335,stu_card,2023-02-05T16:56:59,32.0,6
336,credit,2023-01-29T15:02:55,8.5,51
337,credit,2023-04-07T10:49:14,4.4,19
338,debit,2023-09-14T19:43:30,15.7,44
339,credit,2023-09-23T20:44:11,33.4,44
340,debit,2023-05-13T17:11:56,33.1,99
341,credit,2023-10-11T13:11:01,8.5,57
342,debit,2023-05-31T12:22:21,45.0,29
343,cash,2023-07-26T16:02:54,31.5,60
344,credit,2023-11-14T13:34:22,30.3,57
345,cash,2023-10-14T17:17:50,31.6,58
346,stu_card,2023-09-14T11:32:00,66.0,12
347,cash,2023-10-28T15:26:21,73.2,4
348,debit,2023-02-28T19:49:00,21.0,4
349,stu_card,2023-05-25T12:58:46,43.2,54
350,debit,2023-05-12T13:12:18,24.0,57
351,stu_card,2023-12-29T20:44:23,57.7,47
352,credit,2023-01-12T19:55:58,36.6,46
353,cash,2023-12-12T11:00:28,11.2,49
354,cash,2023-10-28T15:14:37,14.4,52
355,cash,2023-06-21T13:31:21,50.5,36
356,cash,2023-12-28T16:44:05,53.2,35
357,stu_card,2023-06-18T14:27:22,58.3,21
358,credit,2023-05-10T15:58:46,20.0,7
359,stu_card,2023-01-23T15:41:50,57.5,4
360,cash,2023-04-06T13:04:09,37.9,14
361,stu_card,2023-02-16T11:24:15,43.9,15
362,stu_card,2023-06-18T19:46:14,32.9,51
363,credit,2023-01-11T14:24:37,38.0,12
364,cash,2023-11-17T14:23:47,21.0,26
365,debit,2023-06-02T11:05:02,12.7,9
366,credit,2023-11-03T15:50:46,76.2,34
367,debit,2023-11-18T17:21:21,49.2,44
368,cash,2023-07-13T17:43:51,69.9,9
369,stu_card,2023-05-05T17:06:07,31.2,50
370,stu_card,2023-11-24T20:20:22,43.9,30
371,cash,2023-02-15T15:42:25,87.4,63
372,credit,2023-03-11T10:50:41,5.4,17
373,debit,2023-03-01T16:09:47,80.6,32
374,stu_card,2023-07-02T16:47:46,25.8,47
375,cash,2023-06-02T10:45:46,24.9,38
376,credit,2023-02-19T13:22:39,18.9,50
377,debit,2023-06-16T18:27:49,52.9,5
378,stu_card,2023-09-25T12:32:23,4.4,48
379,stu_card,2023-02-23T12:01:11,43.3,43
380,stu_card,2023-05-30T17:07:53,43.5,20
381,cash,2023-08-31T20:52:30,19.8,3
382,credit,2023-07-06T11:18:44,63.8,47
383,cash,2023-02-10T20:39:32,28.7,18
384,cash,2023-12-27T14:03:19,55.1,6
385,debit,2023-03-01T18:11:35,64.5,48
386,stu_card,2023-05-12T15:34:28,8.3,18
387,debit,2023-07-19T10:33:57,5.4,48
388,cash,2023-08-23T10:35:34,20.9,16
389,cash,2023-09-03T13:24:52,16.6,36
390,debit,2023-02-14T15:10:01,5.4,23
391,cash,2023-12-31T12:11:27,59.3,14
392,debit,2023-12-07T18:01:59,49.0,56
393,credit,2023-11-08T20:35:40,28.9,30
394,stu_card,2023-10-31T16:21:34,15.2,33
395,stu_card,2023-08-26T18:52:06,34.5,41
396,credit,2023-12-11T16:14:59,33.8,36
397,debit,2023-04-14T17:02:41,30.8,49
398,debit,2023-05-05T11:48:22,32.4,64
399,cash,2023-06-11T19:15:08,33.9,63
400,credit,2023-04-28T12:14:22,2.7,35
401,cash,2023-07-21T18:20:01,69.0,23
402,stu_card,2023-05-31T12:46:50,27.8,16
403,debit,2023-03-18T14:33:16,47.1,54
404,stu_card,2023-01-08T17:04:49,22.5,49
405,credit,2023-03-07T13:30:23,73.9,32
406,cash,2023-12-11T10:54:02,54.6,51
407,stu_card,2023-04-28T19:08:25,4.4,22
408,stu_card,2023-11-10T10:30:28,4.4,50
409,cash,2023-02-11T14:33:30,33.3,55
410,cash,2023-12-31T20:48:21,81.9,36
411,stu_card,2023-10-21T14:48:57,49.9,18
412,credit,2023-09-12T10:32:58,5.4,27
413,stu_card,2023-04-28T20:15:00,84.8,24
414,cash,2023-05-30T14:25:11,32.2,21
415,debit,2023-01-14T13:29:42,30.4,9
416,cash,2023-05-24T13:11:21,52.2,2
417,stu_card,2023-08-10T16:13:49,9.8,53
418,cash,2023-07-04T12:05:39,48.9,40
419,stu_card,2023-03-10T20:55:07,49.7,52
420,stu_card,2023-05-01T12:48:04,5.2,8
421,stu_card,2023-08-31T18:53:50,27.9,61
422,cash,2023-10-14T14:58:43,16.8,30
423,stu_card,2023-12-08T12:36:14,34.4,51
424,cash,2023-04-30T10:37:23,69.9,58
425,debit,2023-01-15T14:54:27,59.5,48
426,debit,2023-04-09T13:26:53,41.4,20
427,stu_card,2023-06-01T20:51:50,65.5,40
428,debit,2023-09-09T17:06:32,64.3,58
429,credit,2023-07-07T19:01:55,62.3,25
430,credit,2023-03-31T12:25:43,13.8,10
431,debit,2023-02-05T16:46:52,2.1,39
432,debit,2023-09-02T17:58:52,65.6,46
433,debit,2023-04-25T19:02:11,22.7,59
434,stu_card,2023-02-20T19:46:30,59.8,40
435,credit,2023-09-26T20:29:37,29.4,46
436,stu_card,2023-12-06T17:22:45,3.2,53
437,debit,2023-08-14T14:07:13,26.4,3
438,stu_card,2023-01-07T10:25:52,67.5,26
439,credit,2023-04-30T11:47:51,18.0,56
440,stu_card,2023-09-12T18:37:47,12.7,51
441,debit,2023-09-19T11:20:28,52.5,50
442,credit,2023-03-04T10:17:13,49.8,46
443,stu_card,2023-10-27T12:55:01,16.7,52
444,debit,2023-12-18T17:36:31,29.6,28
445,debit,2023-04-16T20:31:42,43.8,60
446,stu_card,2023-09-06T11:48:15,56.1,24
447,credit,2023-07-28T20:11:50,22.5,50
448,debit,2023-08-02T10:18:20,24.9,12
449,cash,2023-08-24T11:03:01,5.4,24
450,credit,2023-08-19T19:10:02,35.7,32
451,debit,2023-10-04T10:57:36,35.5,28
452,debit,2023-05-31T11:41:31,61.0,35
453,debit,2023-05-19T19:18:31,53.3,9
454,credit,2023-03-26T10:37:18,54.2,10
455,cash,2023-02-18T19:42:57,75.4,3
456,stu_card,2023-07-10T13:21:21,43.0,53
457,debit,2023-06-01T18:32:31,40.9,54
458,debit,2023-12-08T13:35:43,66.8,23
459,cash,2023-02-11T15:32:31,26.5,16
460,debit,2023-11-17T14:36:44,13.5,17
461,credit,2023-02-03T13:11:27,56.5,60
462,cash,2023-03-28T20:22:55,68.0,46
463,cash,2023-01-08T15:02:53,29.4,39
464,cash,2023-08-30T10:29:10,30.8,22
465,cash,2023-01-27T19:21:34,12.9,36
466,debit,2023-09-29T18:07:59,67.9,31
467,debit,2023-05-16T15:35:24,4.4,44
468,cash,2023-11-16T11:42:43,11.0,31
469,debit,2023-10-03T15:39:04,10.8,14
470,cash,2023-06-13T15:28:35,66.1,33
471,credit,2023-09-05T20:23:02,39.2,50
472,cash,2023-04-27T19:42:17,87.5,9
473,credit,2023-07-27T15:15:52,18.0,32
474,credit,2023-12-12T18:52:45,55.2,30
475,credit,2023-12-18T16:16:54,98.2,55
476,stu_card,2023-07-29T11:34:07,33.5,23
477,stu_card,2023-01-29T14:37:37,35.5,27
478,debit,2023-12-05T10:31:53,43.9,33
479,credit,2023-01-10T18:44:19,0.0,62
480,stu_card,2023-12-04T10:12:26,5.4,10
481,stu_card,2023-06-03T20:23:54,4.4,9
482,cash,2023-06-24T17:31:50,7.9,7
483,debit,2023-08-10T15:29:47,30.9,32
484,cash,2023-12-04T20:49:06,50.8,6
485,stu_card,2023-10-25T17:51:14,5.2,21
486,debit,2023-01-25T11:00:04,67.8,63
487,cash,2023-03-09T11:23:11,45.1,21
488,debit,2023-08-25T12:15:27,3.2,39
489,debit,2023-05-12T18:47:22,53.8,7
490,credit,2023-04-07T19:09:51,71.9,21
491,cash,2023-07-04T10:37:03,46.4,12
492,cash,2023-04-16T10:48:54,57.8,56
493,cash,2023-03-06T11:51:49,49.3,24
494,debit,2023-12-10T10:00:30,70.6,27
495,debit,2023-06-26T14:56:53,74.5,22
496,cash,2023-12-19T16:37:01,22.5,60
497,credit,2023-10-18T11:20:26,4.4,21
498,stu_card,2023-11-06T13:12:20,94.6,23
499,debit,2023-04-18T19:42:46,9.8,26
500,stu_card,2023-12-06T20:35:09,16.7,46
501,debit,2023-09-20T10:08:00,55.9,37
502,debit,2023-11-12T12:52:09,82.0,21
503,credit,2023-03-11T17:05:15,91.9,11
504,stu_card,2023-02-23T15:09:01,43.7,38
505,cash,2023-03-10T17:46:50,8.5,6
506,credit,2023-02-16T11:41:04,29.4,35
507,debit,2023-11-15T12:10:45,3.0,6
508,stu_card,2023-01-21T12:04:23,34.5,7
509,cash,2023-02-24T16:11:50,42.0,18
510,stu_card,2023-06-24T19:21:15,25.5,18
511,cash,2023-06-01T10:49:12,18.3,38
512,stu_card,2023-01-30T18:15:24,47.0,56
513,credit,2023-01-04T16:30:26,39.8,64
514,cash,2023-12-01T16:33:01,13.7,48
515,debit,2023-12-18T18:35:35,22.7,57
516,cash,2023-08-31T19:47:26,13.6,26
517,debit,2023-09-04T16:43:43,35.7,17
518,cash,2023-06-30T18:27:56,28.4,54
519,debit,2023-01-18T12:56:31,33.1,15
520,debit,2023-02-28T20:15:43,11.3,59
521,credit,2023-06-02T18:50:07,50.5,45
522,debit,2023-02-19T20:40:24,37.2,23
523,cash,2023-03-31T12:08:15,43.7,47
524,debit,2023-07-22T12:48:29,11.6,15
525,cash,2023-01-17T16:06:18,22.6,38
526,cash,2023-04-11T13:15:42,5.2,30
527,stu_card,2023-01-06T14:42:21,88.2,46
528,credit,2023-05-04T14:15:36,72.9,13
529,credit,2023-01-08T17:40:11,74.5,46
530,debit,2023-02-28T15:36:59,29.5,17
531,cash,2023-03-24T17:49:25,19.2,25
532,cash,2023-03-11T11:49:30,64.5,37
533,stu_card,2023-07-11T14:51:50,89.9,35
534,credit,2023-11-22T20:37:51,0.0,22
535,cash,2023-03-20T18:23:44,13.7,64
536,debit,2023-09-14T12:09:14,68.6,32
537,cash,2023-03-01T18:03:09,91.4,25
538,stu_card,2023-11-08T11:39:20,32.4,30
539,credit,2023-07-06T13:52:36,54.6,3
540,stu_card,2023-01-18T16:18:12,9.6,36
541,credit,2023-09-02T13:43:13,17.2,42
542,cash,2023-09-30T12:28:26,24.7,7
543,debit,2023-11-18T19:02:23,46.5,60
544,stu_card,2023-06-13T16:57:11,46.4,40
545,credit,2023-05-27T11:45:58,20.9,6
546,credit,2023-07-26T13:11:11,58.1,10
547,debit,2023-11-07T14:50:34,26.8,40
548,cash,2023-09-20T16:52:07,40.6,44
549,credit,2023-02-13T19:17:14,14.2,30
550,debit,2023-01-31T11:21:18,59.6,21
551,credit,2023-07-31T16:57:41,47.6,1
552,credit,2023-11-27T19:18:34,44.6,31
553,debit,2023-06-15T20:59:05,74.3,36
554,credit,2023-10-12T20:28:52,59.0,16
555,credit,2023-09-13T13:20:28,23.5,48
556,cash,2023-02-04T15:11:36,31.3,40
557,cash,2023-08-19T20:53:31,50.4,48
558,credit,2023-07-03T19:59:05,83.2,37
559,credit,2023-08-22T15:53:10,5.4,64
560,stu_card,2023-03-05T13:28:31,61.0,6
561,credit,2023-10-30T14:49:29,33.5,19
562,debit,2023-09-09T16:21:07,21.8,47
563,debit,2023-09-22T15:14:51,65.6,2
564,stu_card,2023-04-05T18:31:07,37.6,5
565,stu_card,2023-11-07T18:31:37,12.1,64
566,debit,2023-12-04T19:27:41,34.1,56
567,stu_card,2023-05-11T13:20:56,44.1,45
568,credit,2023-04-29T11:48:01,31.6,14
569,debit,2023-03-17T10:51:10,32.0,59
570,cash,2023-10-15T12:22:50,24.3,62
